,text,sentiment,agree_pct
1011,Production is scheduled to start by the end of April 2007 .,neutral,100
1012,"Published by Globes online , Israel business news - www.globes-online.com - on November 16 , 2009 -� Copyright of Globes Publisher Itonut 1983 Ltd. 2009",neutral,100
1013,Ramirent Finland is the domestic unit of machinery rental company Ramirent Oyj HEL : RMR1V .,neutral,100
1014,Raute is listed on the Nordic exchange in Helsinki .,neutral,100
1015,Registration is required .,neutral,100
1016,Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,neutral,100
1017,"rosendal at outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , +358 400 817198 e-mail eila .",neutral,100
1018,Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway .,neutral,100
1019,"Salcomp 's charger manufacturing plant in India is located in the Nokia Telecom Park in the state of Tamil Nadu , in the eastern part of India .",neutral,100
1020,Saunalahti is a part of the Elisa group .,neutral,100
1021,"says Brian Burton , Head of IT Security , Vodafone UK .",neutral,100
1022,"Seller is the Finnish Elcoteq Group , the largest European electronics manufacturing services company .",neutral,100
1023,Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 In the Helsinki Stock Exchange Solteq Plc now holds a total of 486.969 shares including the shares repurchased on 16.12.2010 .,neutral,100
1024,"Some of the most recent technology deliveries include refinery technology to Anrak Aluminium , an iron ore pelletizing plant to Tata Steel and iron ore sintering plants to Bhushan Steel .",neutral,100
1025,"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .",neutral,100
1026,"SSH Communications Security Corporation is headquartered in Helsinki , Finland .",neutral,100
1027,"SSH Communications Security Corporation is headquartered in Helsinki , Finland .",neutral,100
1028,"Steek , which was set up in 2002 , is based in Bordeaux , southwestern France .",neutral,100
1029,"STOCKMANN plc COMPANY ANNOUNCEMENT February 20 , 2007 , at 13.40 An annual summary of Stockmann 's stock exchange and financial press releases in 2006 is available on the company 's website at the address www.stockmann.com .",neutral,100
1030,"Sullivan said some of the boards `` really involve a lot of work , and people should get paid for their time . ''",neutral,100
1031,Suomen Paikallissanomat Oy is part of Alma Media Group and it currently publishes 15 local newspapers across Finland .,neutral,100
1032,Talvivaara is listed on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and is included in the FTSE 250 Index .,neutral,100
1033,"Tecnotree 's convergent charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls and raw data traffic for both mobile and fixed networks .",neutral,100
1034,Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki .,neutral,100
1035,Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas .,neutral,100
1036,"The 2500-passenger ferry will have dimensions of 185 m length overall , 170 m length between perpendiculars , 27.70 m breadth and 6.55 m design draught .",neutral,100
1037,"The acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with L+�nnen Tehtaat 's other businesses .",neutral,100
1038,The acquisition price was not disclosed .,neutral,100
1039,The aforementioned shareholders have informed that they will propose to the Annual General Meeting that the number of members of the Board of Directors shall be five and that besides the present members of the Board of Directors also Mr Lassi Noponen shall be elected to the Board of Directors .,neutral,100
1040,"The aim of the CEO 's Q&A sessions is to give further clarity on information , which has been made public already earlier .",neutral,100
1041,The Board of Directors was authorized to decide on other terms of the share issue .,neutral,100
1042,The bridge will be 1.2 km long and is located between Anasmotet by the road E20 and the new traffic junction in Marieholm by the road E45 .,neutral,100
1043,"The buildings , with about 40 condominiums each , will be built in 4 or 5 stages .",neutral,100
1044,"The business area has operations in Finland , Sweden , Denmark , Estonia , Latvia and Lithuania .",neutral,100
1045,The capital structure of Solidium may be complemented by other financial instruments in the future .,neutral,100
1046,The company has some 410 employees and an annual turnover of EUR65 .4 m. Vaahto Group is listed on the Nordic Exchange in Helsinki .,neutral,100
1047,"The company is also seeking possibilities to relocate the Luumaki personnel , some 50 people , to other UPM mills .",neutral,100
1048,"The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex .",neutral,100
1049,"The company operates its business through two reportable segments , including Banking and Investment Services , and Non-Life Insurance .",neutral,100
1050,The company 's board of directors has proposed a dividend of EUR0 .12 per share for 2006 .,neutral,100
1051,The company 's board of directors will propose a dividend of EUR 0.14 for 2008 at the annual general meeting .,neutral,100
1052,"The company 's plant in Russia will continue to make tyres for its near markets , while the plant in Nokia in Finland will manufacture tyres for other markets .",neutral,100
1053,The company 's share is listed in the Mid Cap segment of the NASDAQ OMX Helsinki .,neutral,100
1054,The company 's share is quoted on NASDAQ OMX Helsinki Rautaruukki Oyj : RTRKS .,neutral,100
1055,The company then said it will focus its resources on clinical research .,neutral,100
1056,The Company turnover amounted to MEUR 27.9 in 2007 .,neutral,100
1057,The company website is www.ahlstrom.com .,neutral,100
1058,The company will be part of Teleste 's Video and Broadband Solutions business area .,neutral,100
1059,"The company will publish its financial statement for 2008 on February 25 , 2009 .",neutral,100
1060,The company will release its 2010 results on 11 February 2011 .,neutral,100
1061,The continued operations mean the structure after the restructuring of the Aspocomp group including Aspocomp Oulu and the headquarter operations .,neutral,100
1062,"The contract covers turnkey deliveries to all five airports operated by the authority -- John F Kennedy , LaGuardia , Newark , Teterboro and Stewart International .",neutral,100
1063,The contract includes heating plant equipment and associated installation work .,neutral,100
1064,The contract involves refurbishing the bathrooms of 189 units as well as re-plumbing their water and sewer pipes .,neutral,100
1065,"The cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008 , the statement says .",neutral,100
1066,The cranes would be installed onboard two freighters ordered by Singaporean ship owner Masterbulk .,neutral,100
1067,The customers will have an access to integrated propeller and gear packages from one source .,neutral,100
1068,The deal is subject to approval by the Norwegian competition authorities .,neutral,100
1069,The deal means that ten persons in three countries will transfer to Tieto .,neutral,100
1070,The deal will have no significant effect on the acquiring company 's equity ratio .,neutral,100
1071,The deliveries are scheduled for the summer and autumn of 2008 .,neutral,100
1072,"The development of the technological park , which will specialize in telecommunications and information technologies , is part of the state program for the formation of technoparks for hi-tech sectors in Russia .",neutral,100
1073,"The e-commerce site and flagship will be managed by Marimekko North America Retail LLC , a subsidiary established in the U.S. last year .",neutral,100
1074,"The final price will be specified by 14 May 2010 , the acquiring company said .",neutral,100
1075,"The firm 's UK head office is in Rugby Road , Lutterworth .",neutral,100
1076,The first group of customers to be trained will be paint-shop owners and their assistants .,neutral,100
1077,The first stage of the contract covers 133 stores and 600 cash registers .,neutral,100
1078,"The fish content of the nuggets is 85 % , and the fish comes from Canada and Finland .",neutral,100
1079,The following information was released by Comptel : Tomorrow the Chairman of the Federal Communications Commission is scheduled to deliver the National Broadband Plan to Congress .,neutral,100
1080,The front surfaces of these valve plates are directed towards each other .,neutral,100
1081,"The inaugural speech will be given by Hannu Kyrolainen , Finland 's Ambassador to the Czech Republic .",neutral,100
1082,The increase range will vary up to 10 % .,neutral,100
1083,"The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file , with about 40 million returns filed in April .",neutral,100
1084,"The latest date for registration is on 4 April , 2006 .",neutral,100
1085,The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,neutral,100
1086,"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .",neutral,100
1087,"The maximum amount of the capital loan will be EUR30m and the minimum subscription -- EUR10 ,000 .",neutral,100
1088,The maximum number of new shares to be offered is 22 million .,neutral,100
1089,The measures taken will cause one-time costs during the final part of 2006 .,neutral,100
1090,"The mill will have capacity to produce 500,000 tonnes of pulp per year .",neutral,100
1091,"The money will be spread mainly over 2011 and 2012 , the company said .",neutral,100
1092,"The natural source of isoprene is the tree species Hevea brasiliensis , also known as the rubber tree .",neutral,100
1093,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .",neutral,100
1094,The new organization consists of two business units : Charging & Messaging and Finance & Administration .,neutral,100
1095,The new SEPA cads will replace Finnish bank cards .,neutral,100
1096,"The order comprises all production lines for a plywood mill , company said in a statement received by Lesprom Network .",neutral,100
1097,"The order comprises four ball mills , which will be organized in two different streams for treating ore in the Pilanesberg platinum mine .",neutral,100
1098,"The order includes a new Crecent former , headbox , and reel .",neutral,100
1099,The output of the contracts totals 72 MWe .,neutral,100
1100,"The parties have agreed not to disclose the price of the deal , the group said in a press release .",neutral,100
1101,The parties have agreed not to disclose the transaction value .,neutral,100
1102,"The payment date is March 25 , 2010 .",neutral,100
1103,"The platform is based built on Intel s second-generation MID platform , called Moorestown .",neutral,100
1104,"The price of the 10,000 kroon par value bonds was 9663,51 kroons in the primary issue .",neutral,100
1105,The proposal by the Board of Directors on the issuance of option rights will otherwise correspond to the proposal by the Board of Directors in the Notice to the General Meeting .,neutral,100
1106,The purchase sum is about EUR 10mn US$ 12.97 mn .,neutral,100
1107,"The report examines the medical equipment business structure and operations , history and products , and provides an analysis of its key medical equipment revenue lines .",neutral,100
1108,"The sale of Savcor FACE to Cencorp will result in a profit or loss which can not yet be determined , owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates .",neutral,100
1109,"The sale will be finalized in September or October , the company said .",neutral,100
1110,"The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .",neutral,100
1111,"The shares subscribed for under the stock options were registered in the Trade Register on 20 January 2011 , as of which date the new shares will establish shareholder rights .",neutral,100
1112,The ship unloader is totally enclosed along the entire conveying line to the storage facilities .,neutral,100
1113,The site will cover over six hectares .,neutral,100
1114,Their offering also covers localisation services related to production transfer to the Finnish company 's customers that already have production in Asian market or have made the decision to transfer production there .,neutral,100
1115,They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,neutral,100
1116,This release is not an offer of securities for sale into the United States or elsewhere .,neutral,100
1117,"Tieto in Latvia is represented by IT services companies TietoEnator Alise and TietoEnator , which has operations in the industries of Financial Services Cards , Retail and Logistics and IT Outsourcing and Managed Services .",neutral,100
1118,"Together with Latvia , Cramo will operate 54 rental outlets in the Baltic States .",neutral,100
1119,Two other sites will be included later on .,neutral,100
1120,"Under a preliminary estimation , the technology park will measure about 50,000 square meters .",neutral,100
1121,Upon completion of the sale Proha would get some USD12 .7 m for its stake in Artemis .,neutral,100
1122,Valga Lihatoostus markets its products under the Maks & Moorits trademark .,neutral,100
1123,"We know that it exists , '' Artemyev said .",neutral,100
1124,We offer our customers solutions based on renewable raw materials .,neutral,100
1125,"When dialing in , the participants should quote 877417 as conference ID .",neutral,100
1126,Work on the assignment has already started and is due for completion in spring 2011 .,neutral,100
1127,Yvonne Jones is owner of Chameleon Interiors .,neutral,100
1128,ZAO YIT Moskovia builds housing in Moscow and its surrounding cities .,neutral,100
1129,"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .",neutral,100
1130,` Nordic infrastructure construction is one of our strategic growth areas .,neutral,100
1131,"` Sanoma is a buyer not a target , ' he said .",neutral,100
1132,"`` After the transaction , Tikkurila has no powder coatings-related operations , '' the company said .",neutral,100
1133,"`` If you need malware removal tools , type the URL of your vendor of choice directly into the browser bar and use links on their website , '' wrote Trend Micro 's Rik Ferguson on Monday .",neutral,100
1134,`` It wo n't happen overnight .,neutral,100
1135,`` Printed fabrics and related design expertise have always been the core of Marimekko 's business and brand .,neutral,100
1136,`` Serving customers locally is one of the cornerstones of customer focus for us .,neutral,100
1137,`` We know there are some of our own people out there . '',neutral,100
1138,"+�lemiste City is the environment for a knowledge-based economy providing work for 3,300 people with the total turnover of its companies amounting to EEK 5.4 bn , '' said +�lo P+�rnits , chairman of the supervisory board of +�lemiste City and Mainor .",neutral,100
1139,25 November 2010 - Finnish paints and coatings company Tikkurila Oyj ( HEL : TIK1V ) said today that Finnish state-owned investment company Solidium Oy sold its 14.7 % stake in the company for a total of EUR98m .,neutral,100
1140,"3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ) , Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ) , the Finnish construction firm said on Friday .",neutral,100
1141,"A coker crane will be supplied to Tesoro Corporation 's Golden Eagle Refinery in Martinez , California , while a similar crane will be delivered to BP 's Castell refinery in Spain .",neutral,100
1142,A few employees would remain at the Oulu plant in support functions for other group units .,neutral,100
1143,A huge issue for us is the button placement .,neutral,100
1144,A merger between UPM and Finnish-Swedish Stora Enso is not likely either .,neutral,100
1145,A paper mill in the central Maine town of Madison soon will have a new owner .,neutral,100
1146,A total 30 % of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 .,neutral,100
1147,"Finnish Kemira Group 's CEO , Lasse Kurkilahti , says the Group 's structural reorganisation will continue for at least a year .",neutral,100
1148,"Local government commissioner of +�m+�l , Kurt Svensson , says he will contact the management of Finnish company Componenta to find out if there are any alternatives to the company 's decision to close down its plant in +�m+�l .",neutral,100
1149,"According to Finnish FIM Bank , Alpro 's price would be around EUR 100mn-150mn .",neutral,100
1150,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland .",neutral,100
1151,Activities range from the development of natural resources to the retailed marketing of finished products .,neutral,100
1152,"Additionally , information on business segments , competitors and future outlook are provided .",neutral,100
1153,"Additionally , the company will use the solutions to automate the preparation of financial statements according to IFRS standard .",neutral,100
1154,Affecto has participated in the program for the development of the Norwegian pension system since 2007 .,neutral,100
1155,AffectoGenimap builds highly customised IT solutions for its customers in Finland and the Baltic countries .,neutral,100
1156,After 1 April 2007 Cencorp will not have any own employees in the territory .,neutral,100
1157,"After the restructuring , UPM 's average paper machine capacity in Europe will be 320,000 tons ( 350,000 short tons ) in coated magazine paper and 420,000 tons ( 460,000 short tons ) in coated fine paper .",neutral,100
1158,"After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % .",neutral,100
1159,"After the transaction , Tikkurila has no powder coatings related operations .",neutral,100
1160,"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation will publish its first quarter financial results 2007 on Friday , April 27 , 2007 approximately at 8.30 a.m. Finnish time .",neutral,100
1161,"ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press .",neutral,100
1162,"Alma Media Corporation PRESS RELEASE March 25 , 2010 TYRV+�+�N SANOMAT PURCHASE CONFIRMED The business operations of Tyrv+�+�n Sanomat Oy will be transferred to Suomen Paikallissanomat Oy .",neutral,100
1163,"Altogether CapMan employs approximately 150 people in Helsinki , Stockholm , Copenhagen , Oslo , Moscow and Luxembourg .",neutral,100
1164,"Altona stated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full .",neutral,100
1165,An earn-out payment of up to 4.0 mln euro ( $ 5.3 mln ) can also be paid depending on Intellibis financial performance in 2007 .,neutral,100
1166,An EU law on the issue may be introduced around 2010 .,neutral,100
1167,Another firm Air Liquide was exempted because it left the market in 1998 .,neutral,100
1168,"Apartments of YIT Home may be purchased in 5 regions of Russia , where YIT subsidiaries carry out their activities : Moscow and Moscow region , St. Petersburg , Ekaterinburg , Kazan and Rostov-on-Don .",neutral,100
1169,Arena Partners Oy is a development company for electronic business .,neutral,100
1170,"As of July 2 , 2007 , the market cap segments will be updated according to the average price in May 2007 .",neutral,100
1171,"As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland .",neutral,100
1172,"As part of the reorganization , Kauko-Telko Ltd will be divided into Telko Ltd , Leipurin Ltd , Hamina Terminal Services Ltd and Kaukomarkkinat Ltd. .",neutral,100
1173,Aspo 's Group structure and business operations are continually developed without any predefined schedules .,neutral,100
1174,"At some point , it will spread also to Iran and Iraq .",neutral,100
1175,"At the end of March 2009 , the company 's loans amounted to EUR 10.113 mn .",neutral,100
1176,"At the moment , there are approximately 20 Vianor sales offices in Russia .",neutral,100
1177,"Barclays Plc ( LSE : BARC ) ( NYSE : BCS ) , Credit Agricole SA ( EPA : ACA ) ( CAGR .",neutral,100
1178,Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,neutral,100
1179,Basware finances the acquisition with a bank loan .,neutral,100
1180,"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay product suite .",neutral,100
1181,Benefon will turn the Salo unit into a B2B business unit and establish a B2C business unit in the UK .,neutral,100
1182,"Berling Capital , Umo Capital and Veikko Laine are the biggest shareholders in Amanda Capital .",neutral,100
1183,Bluewin Security is available as a monthly subscription .,neutral,100
1184,"Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago .",neutral,100
1185,Capital base and capital adequacy measurement is based on approaches under Basel II .,neutral,100
1186,"CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital .",neutral,100
1187,"CapMan 's first real estate fund , which had a total investment capacity of ( EURO ) 500 million and closed in June 2005 , invested in commercial properties in the Helsinki metropolitan area .",neutral,100
1188,"Cardona slowed her vehicle , turned around and returned to the intersection , where she called 911 .",neutral,100
1189,"Cencorp would focus on the development , manufacture and marketing of standard products for production automation .",neutral,100
1190,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC fabrication process .,neutral,100
1191,Choose from a Giant Countdown with red head or rainbow trout -- or the Giant Shad Rap in perch color .,neutral,100
1192,Closing of such transaction took place today .,neutral,100
1193,"Cohen & Steers , Inc. : 5 534 530 shares representing 4.985 % of the share capital and voting rights .",neutral,100
1194,"Cohen & Steers , Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights .",neutral,100
1195,com and possibly also through photo-msn .,neutral,100
1196,"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",neutral,100
1197,COMPTEL CORPORATION Sami Ervio President and CEO Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .,neutral,100
1198,Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,neutral,100
1199,"Country : , Finland Sector : Construction-Real Estate Target : Pohjolan Design-Talo Oy Buyer : CapMan Oyj Vendor : Ruukki Group Oyj Deal size in USD : 102.6 m Type : Divestment Status : Agreed",neutral,100
1200,"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed",neutral,100
1201,"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space .",neutral,100
1202,"Cramo Plc is a service company specialising in construction machinery and equipment rental and rental-related services , as well as rental and sale of modular space .",neutral,100
1203,"CS Cabot exports 55 % of its production mainly to Goodyear , Bridgestone and Michelin plants in Poland , as well as to Germany 's Michelin or Italy 's Pirelli through the company 's logistics center in Paris , Stefan said .",neutral,100
1204,Danske Bank is Denmark 's largest bank with 3.5 million customers .,neutral,100
1205,Decisions are to be made as quickly as possible .,neutral,100
1206,Deliveries by Outotec will take place over 30 months .,neutral,100
1207,"Deliveries of Nokia 1112 , Nokia 2310 and Nokia 2610 are expected to start in the second quarter of 2006 .",neutral,100
1208,Delivery is due in the second half of 2011 .,neutral,100
1209,"Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall .",neutral,100
1210,"Depending on the market situation , such projects are sold after 1 to 3 years after completion .",neutral,100
1211,"During the rally , which was authorized by the city administration , a consulate official came out to the workers , spoke to them and took a letter from them .",neutral,100
1212,"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .",neutral,100
1213,"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .",neutral,100
1214,"Equipment will be manufactured in Vaahto 's workshop in Hollola , Finland and is scheduled for shipments during the first quarter of 2009 .",neutral,100
1215,Eriikka S+�derstr+�m has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .,neutral,100
1216,"Estonia 's Agriculture Minister Helir-Valdor Seeder is in Finland on a two-day visit , in the course of which he will meet with his Finnish counterpart Sirkka-Liisa Anttila .",neutral,100
1217,EUR 220 million of the transaction consideration was paid in the form of four-year interest-bearing vendor notes .,neutral,100
1218,"Featuring the S60 user interface , this 135-gram model also comes with a 2.4-inch quarter VGA display and 100 megabytes of internal memory , expandable through the Micro Secure Digital slot .",neutral,100
1219,Feed companies Suomen Rehu and Raisio do no import GMO feed .,neutral,100
1220,"Financial , strategic and operational factors are considered .",neutral,100
1221,Financial details were n't disclosed .,neutral,100
1222,Financial terms were not disclosed .,neutral,100
1223,Financial terms were n't disclosed .,neutral,100
1224,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .",neutral,100
1225,"Finnish drug distributor and wholesaler Oriola-KD Oyj said on October 11 , 2006 it named Anne Kariniemi vice president of its Logistics and Sourcing department as of January 15 , 2007 .",neutral,100
1226,Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor .,neutral,100
1227,"Following the move , Stora Enso holding in NewPage will remain unchanged .",neutral,100
1228,"Following the registration , the share capital of Biotie is EUR 52,556,678.10 .",neutral,100
1229,"Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries .",neutral,100
1230,For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .,neutral,100
1231,"Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced .",neutral,100
1232,"Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .",neutral,100
1233,"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .",neutral,100
1234,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .",neutral,100
1235,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products operating in Finland .",neutral,100
1236,He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State .,neutral,100
1237,He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001 .,neutral,100
1238,"Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .",neutral,100
1239,Her last position in Nokia Siemens Networks was head of Business Human Resources NSN global IT .,neutral,100
1240,Her present position is the director of Stockmann 's international department stores .,neutral,100
1241,Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .,neutral,100
1242,"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .",neutral,100
1243,"Honkarakenne also decided yesterday to sell 88,500 of its B-series shares to key staff members for EUR 2.90 per share .",neutral,100
1244,"Igor and Oleg Yankov , who currently manage Moron and Vitim , will hold onto the 25 % stake for now .",neutral,100
1245,Image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display . '',neutral,100
1246,"In 2006 , 452 million tonnes CO2 of EUA ( EU Allowance ; emissions credit in EU ) was traded with an underlying market value approx .",neutral,100
1247,"In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007 .",neutral,100
1248,"In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent .",neutral,100
1249,"In a letter to Economic Affairs Minister , the listed Estonian shipping company Tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010 .",neutral,100
1250,"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .",neutral,100
1251,"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .",neutral,100
1252,"In addition , MIDs are always online and enable full Internet browsing .",neutral,100
1253,"In addition , the contract includes modification of the effluent treatment plant at Follum .",neutral,100
1254,"In his current position , Manty has worked since 1996 .",neutral,100
1255,"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",neutral,100
1256,In the meantime the CEO 's duties will be assumed by Outotec 's Deputy CEO Seppo Rantakari .,neutral,100
1257,"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making .",neutral,100
1258,"In this way , the industry 's starting point has been the consumers ' needs .",neutral,100
1259,"In total , more than 3000 surveillance cameras will be handled and managed according to a variety of needs , the company said .",neutral,100
1260,"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries .",neutral,100
1261,"Incap , headquartered in Oulu , Finland , is a electronics contract manufacturer with some 750 employees in Finland , Estonia and India .",neutral,100
1262,Incap Contract Manufacturing is a subsidiary of Incap Corporation of Finland .,neutral,100
1263,"Includes company and brand share data by category , as well as distribution channel data .",neutral,100
1264,"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .",neutral,100
1265,"industry in Asia +� Pakistan , Malaysia , Taiwan and Philippines Today , Global Research & Data Services is going to publish several market analyses about the cement markets in Asia .",neutral,100
1266,Investment management and investment advisory services are the company 's sole line of business .,neutral,100
1267,Investments are not disclosed .,neutral,100
1268,Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .,neutral,100
1269,"ISMS does not disclose its financial results , the daily said .",neutral,100
1270,"It also includes the installation of new equipment , training and start-up services , as well as service work of the shoe press delivered by Vaahto in 2001 .",neutral,100
1271,It is expected to be online by 2011 .,neutral,100
1272,It 's not .,neutral,100
1273,It was decided that the auditors are reimbursed according to invoice .,neutral,100
1274,It will report full-year results on August 22 .,neutral,100
1275,"Its annual capacity is some 10,000 MW .",neutral,100
1276,Its market share is 6 percent according to AC Nielsen 's 2008 data .,neutral,100
1277,"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .",neutral,100
1278,"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .",neutral,100
1279,"Jeder Beta-Tester erh+�lt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+�glichkeit , die finale Version zu beeinflussen .",neutral,100
1280,"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",neutral,100
1281,Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .,neutral,100
1282,"Kesko has about 2,000 stores engaged in chain operations in the Nordic and Baltic countries , Russia , and Belarus .",neutral,100
1283,Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,neutral,100
1284,"Koduextra is operating a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .",neutral,100
